start_station_id,end_station_id,running_time,train_no
877,22,308,Z168
854,1026,309,Z257
1176,7,310,Z49
523,1292,311,K1609
518,1036,311,K34
499,854,313,T78
1295,44,314,Z114
1167,75,314,T8
925,802,315,K807
29,33,315,D4961
485,30,315,K931
453,990,315,K4758
1201,840,315,K928
1938,1928,315,K8262
141,181,316,K1456
90,596,316,K522
589,324,318,K6711
1048,90,320,Z254
1324,59,320,Y669
431,1045,320,K486
62,923,320,K152
877,1332,321,K6603
558,453,323,Z179
23,416,324,D928
787,1797,324,K683
348,1936,326,D740
567,14,329,K972
627,2,332,K2560
840,703,335,K1262
248,1145,336,K1087
23,1133,336,D910
485,32,337,Z384
57,1324,337,Y667
393,32,337,T169
1332,431,340,K804
390,57,342,Z322
2,72,343,Z117
14,1163,343,Z518
499,678,343,K403
60,485,344,K1556
5,90,346,Z35
1246,22,347,K71
60,611,347,K494
1332,925,347,K740
14,72,349,Z236
858,431,349,K4688
1817,1048,350,K4237
393,518,350,K1312
82,90,352,Z218
1026,514,352,Z258
2,567,353,K579
523,22,353,K538
1332,514,354,Z245
1246,1403,354,T381
607,1657,354,D735
1719,694,358,K4687
23,70,359,D924
1486,589,360,K9858
485,31,360,T171
882,1834,360,K7137
83,367,360,Y971
1145,518,361,K4792
1176,22,362,K504
22,431,362,Z149
2045,82,365,K1088
60,514,366,K124
1167,101,369,K996
493,518,371,D733
1318,75,373,Z22
1246,611,376,K111
1051,2045,378,K655
90,1148,379,T9
283,1201,380,K7091
7,1003,380,K194
27,431,381,Z150
31,1478,383,K1666
311,62,385,D717
1193,520,385,K5018
499,639,387,K946
1163,141,390,Z156
1332,499,391,K948
525,1597,393,K5151
141,348,405,Z225
485,1246,407,T26
1163,2,409,Z52
1797,1029,414,K681
980,678,415,K242
95,1201,417,K2623
2278,679,420,K386
954,485,420,K6614
1959,1026,421,K768
22,30,422,T95
396,60,422,K244
88,33,429,D903
472,548,430,Z25
62,235,433,D710
802,431,435,K478
1180,514,440,K576
2,1963,441,K2559
90,1062,444,Z94
32,22,445,Z98
2138,70,446,Z208
471,62,446,Z198
431,485,451,K201
920,2,452,Z62
393,514,453,T170
1023,950,454,D941
101,1026,459,Z390
429,331,459,K777
1657,1974,462,D736
31,22,465,Z14
348,499,468,Z146
57,1147,470,Z166
8,1003,472,K403
367,1338,480,Z165
1201,37,480,K7092
82,2030,481,K242
57,82,481,Z266
438,70,482,Z4
1180,431,484,K848
213,45,487,D933
925,24,488,K525
835,485,489,K1171
79,324,490,Y965
62,16,491,D706
70,1026,493,Z207
17,2,495,Z212
2,707,500,D705
576,102,507,K6732
743,950,510,D931
518,471,512,D734
22,854,514,K73
831,35,521,Z83
1156,47,524,K534
33,70,532,D922
82,70,547,Z20
35,1005,551,Z84
393,348,573,Z148
367,766,585,Z6811
2,37,611,Z17
90,101,612,K290
35,2,614,Z16
1026,30,644,Z23
5,1026,651,Z37
62,1048,664,Z86
79,585,690,Z6516
7,485,693,K778
5,82,697,Z19
925,905,741,K1209
514,31,798,Z99
367,54,806,Z322
